web-scraper-order,web-scraper-start-url,link,link-href,name,rating,evals
1616526629-9,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,Coffee Tree Cinépolis 🛒 (Sendero Querétaro),https://www.ubereats.com/queretaro/food-delivery/coffee-tree-cinepolis-sendero-queretaro/1E7dNMQ1T6O_8HtLrq0_uQ,null,4.8,(13)
1616526840-16,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,La Pizza,https://www.ubereats.com/queretaro/food-delivery/la-pizza/nCKstNfLSxutONWlj3ws3w,null,null,null
1616526536-6,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,Muu! El placer de la parrilla,https://www.ubereats.com/queretaro/food-delivery/muu!-el-placer-de-la-parrilla/3Z3hJfElQ3a0JwdfUsISjQ,null,4.6,(92)
1616527483-38,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,Rannis Pizza Satélite,https://www.ubereats.com/queretaro/food-delivery/rannis-pizza-satelite/4oqdHJ4BS06ySi4TatoIRg,null,4.8,(17)
1616527061-24,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,La Pizza De Frida,https://www.ubereats.com/queretaro/food-delivery/la-pizza-de-frida/AQD4VlBgSj2CiRU0tiVD4g,null,null,null
1616527916-54,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,Little Caesars (Avenida de la Luz),https://www.ubereats.com/queretaro/food-delivery/little-caesars-avenida-de-la-luz/DYsla_s7R0ufo8SfBRN8iA,"Little Caesars (Avenida de la Luz)",4.7,(500)
1616527535-40,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,Toretos Pizza,https://www.ubereats.com/queretaro/food-delivery/toretos-pizza/4CXEUVUkRKGhCg63zWiAvg,null,3.9,(36)
1616527427-36,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,Las Gordibuenas,https://www.ubereats.com/queretaro/food-delivery/las-gordibuenas/27Q2bq1STIm2UTLt7nnL9Q,"Las Gordibuenas",4.5,(500)
1616527114-26,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,GE Vito’s  Pizza,https://www.ubereats.com/queretaro/food-delivery/ge-vitos-pizza/dc9Z1kzvS025OgJDqGw2yQ,"GE Vito’s  Pizza",4.9,(182)
1616526982-21,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,Chicken Pizza House,https://www.ubereats.com/queretaro/food-delivery/chicken-pizza-house/cvoh5nYFSKiZ-OyJsb6VZw,null,null,null
1616527383-35,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlVuaWRhZCUyMERlcG9ydGl2YSUyMGRlJTIwQ2Vycml0byUyMENvbG9yYWRvJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZDlhMmQ5NDMtMjY3NC0zNDJmLTFmZGYtODEzYzAzYzhhOGJiJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MzQxOTQlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQ2NTA5MzMlN0Q%3D&q=Pizza,La Pizza del Barrio,https://www.ubereats.com/queretaro/food-delivery/la-pizza-del-barrio/XW543QEFQgSeN1Md0t6W6w,null,null,null
